,feed_id,Date,src,count,advertiser,adv_feed_id,Total Searches,Monetized Searches,Clicks,CTR,RPM,Coverage,Revenue
516,Fin5-1278(10k),2023-07-21,['fd705'],[1.0],,,,,,,,,
517,Fin5-1278(10k),2023-07-22,['fd705'],[1.0],,,,,,,,,
518,Fin5-1278(10k),2023-07-23,['fd705'],[1.0],,,,,,,,,
519,Fin5-1278(10k),2023-07-24,['fd705'],[1.0],,,,,,,,,
520,Fin5-1278(2k),2023-07-08,['feeddesk8b'],[1.0],Fin,1278 ,607.0,0.0,0.0,0.0,0.0,0.0,0.0
521,Fin5-1278(2k),2023-07-09,['feeddesk8b'],[1.0],Fin,1278 ,2193.0,0.0,0.0,0.0,0.0,0.0,0.0
522,Fin5-1278(2k),2023-07-10,['feeddesk8b'],[1.0],Fin,1278 ,2174.0,0.0,0.0,0.0,0.0,0.0,0.0
523,Fin5-1278(2k),2023-07-11,['feeddesk8b'],[1.0],Fin,1278 ,1153.0,0.0,0.0,0.0,0.0,0.0,0.0
524,HU1,2023-07-01,['feeddesk7'],[1.0],,,,,,,,,
525,HU1,2023-07-02,['feeddesk7'],[1.0],,,,,,,,,
526,Haw1(5k),2023-07-04,['feeddesk702'],[1.0],,,,,,,,,
527,Haw1(5k),2023-07-05,['feeddesk702'],[1.0],,,,,,,,,
528,Haw1(5k),2023-07-06,['feeddesk702'],[1.0],,,,,,,,,
529,Haw1(5k),2023-07-07,['feeddesk702'],[1.0],,,,,,,,,
530,Haw1(5k),2023-07-08,['feeddesk702'],[1.0],,,,,,,,,
531,Ric11,2023-07-01,['feeddesk41'],[1.0],Ric,1956,3968.0,69.0,0.0,0.0,13.391304347826088,1.7389112903225805,0.924
532,Ric11,2023-07-02,['feeddesk41'],[1.0],Ric,1956,2464.0,43.0,0.0,0.0,13.41860465116279,1.74512987012987,0.577
533,Ric4,2023-07-01,['feeddesk5'],[1.0],,,,,,,,,
534,Ric4,2023-07-02,['feeddesk5'],[1.0],,,,,,,,,
535,Ric4,2023-07-03,['feeddesk5'],[1.0],,,,,,,,,
536,Ric4,2023-07-04,['feeddesk5'],[1.0],,,,,,,,,
537,Ric4,2023-07-05,['feeddesk5'],[1.0],,,,,,,,,
538,Ric4,2023-07-06,['feeddesk5'],[1.0],,,,,,,,,
539,bing1,2023-07-13,['feeddesk10'],[1.0],,,,,,,,,
540,bing1,2023-07-14,['feeddesk10'],[1.0],,,,,,,,,
541,bing1,2023-07-17,['feeddesk10'],[1.0],,,,,,,,,
542,bing1,2023-07-18,['feeddesk10'],[1.0],,,,,,,,,
543,bing1,2023-07-19,['feeddesk10'],[1.0],,,,,,,,,
544,bing1,2023-07-20,['feeddesk10'],[1.0],,,,,,,,,
545,bing1,2023-07-21,['feeddesk10'],[1.0],,,,,,,,,
546,bing1,2023-07-22,['feeddesk10'],[1.0],,,,,,,,,
547,bing2,2023-07-13,['feeddesk11'],[1.0],,,,,,,,,
548,bing2,2023-07-14,['feeddesk11'],[1.0],,,,,,,,,
549,bing2,2023-07-16,['feeddesk11'],[1.0],,,,,,,,,
550,bing2,2023-07-18,['feeddesk11'],[1.0],,,,,,,,,
551,bing2,2023-07-19,['feeddesk11'],[1.0],,,,,,,,,
552,bing2,2023-07-20,['feeddesk11'],[1.0],,,,,,,,,
553,bing2,2023-07-21,['feeddesk11'],[1.0],,,,,,,,,
554,bing2,2023-07-22,['feeddesk11'],[1.0],,,,,,,,,
555,il1,2023-07-01,['fd703'],[1.0],IL,k=277,9137.0,1554.0,88.0,5.662805662805663,10.534105534105535,17.007770603042573,16.37
556,il1,2023-07-02,['fd703'],[1.0],IL,k=277,6006.0,971.0,51.0,5.25231719876416,19.948506694129765,16.167166167166165,19.37
557,il1,2023-07-03,"['feeddesk1', 'fd703']","[0.41873152989315754, 0.5812684701068425]",IL,k=277,4687.0,716.0,54.0,7.5418994413407825,41.82960893854749,15.276296138254747,29.95
558,il1,2023-07-04,['feeddesk1'],[1.0],IL,k=277,1957.0,240.0,26.0,10.833333333333334,51.541666666666664,12.263668880940216,12.37
559,il1,2023-07-05,['feeddesk1'],[1.0],IL,k=277,1947.0,161.0,32.0,19.875776397515526,64.22360248447205,8.269131997945557,10.34
560,il1,2023-07-06,['feeddesk1'],[1.0],IL,k=277,3004.0,239.0,41.0,17.154811715481173,63.096234309623426,7.956058588548602,15.08
561,il1,2023-07-07,['feeddesk1'],[1.0],IL,k=277,5097.0,481.0,68.0,14.137214137214137,81.39293139293139,9.43692368059643,39.15
562,il1,2023-07-08,['feeddesk1'],[1.0],IL,k=277,4404.0,483.0,53.0,10.973084886128365,33.87163561076605,10.967302452316076,16.36
563,il1,2023-07-09,['feeddesk1'],[1.0],IL,k=277,2923.0,379.0,49.0,12.928759894459102,56.042216358839056,12.966130687649674,21.240000000000002
564,il1,2023-07-10,['feeddesk1'],[1.0],IL,k=277,906.0,91.0,14.0,15.384615384615385,44.065934065934066,10.044150110375275,4.01
565,il1,2023-07-11,['feeddesk1'],[1.0],IL,k=277,3318.0,612.0,68.0,11.11111111111111,52.27124183006536,18.44484629294756,31.99
566,il1,2023-07-12,['feeddesk1'],[1.0],IL,k=277,2695.0,294.0,47.0,15.98639455782313,74.42176870748298,10.909090909090908,21.88
567,il1,2023-07-13,['feeddesk1'],[1.0],IL,k=277,3034.0,94.0,18.0,19.148936170212767,58.297872340425535,3.0982201713909028,5.48
568,Fin5-1278(2k),2023-07-17,,,Fin,1278 ,4334.0,2154.0,212.0,9.842154131847725,27.94800371402043,49.70004614674666,60.2
569,Fin5-1278(2k),2023-07-18,,,Fin,1278 ,9502.0,3313.0,327.0,9.870208270449742,28.101418653788105,34.86634392759419,93.1
570,Fin5-1278(2k),2023-07-19,,,Fin,1278 ,6591.0,2451.0,256.0,10.444716442268462,27.702978376172993,37.18707328174784,67.9
571,Fin5-1278(2k),2023-07-20,,,Fin,1278 ,6985.0,653.0,68.0,10.413476263399694,21.43950995405819,9.348604151753758,14.0
572,Fin5-1278(2k),2023-07-21,,,Fin,1278 ,7099.0,0.0,0.0,0.0,0.0,0.0,0.0
573,Fin5-1278(2k),2023-07-22,,,Fin,1278 ,6946.0,0.0,0.0,0.0,0.0,0.0,0.0
